Code,Country,Site.ID,PrName,PrName.Base,Diversity,Product.Simple,Out.SubInd,Units,MeanT,MeanC
CJ0015,Brazil,"São Paulo State University (Unesp), School of Agricultural and Veterinarian Sciences, Jaboticabal, São Paulo",Intercropping,Improved Varieties-Inorganic Fertilizer-pH Control-Supplemental Irrigation,NA,Maize,Crop Yield,kg/ha,8693.31842325972,8620.63181436956
JO0083,Brazil,Botucatu..Botucatu_B..Botucatu_C,Intercropping,Improved Varieties-Inorganic Fertilizer-Mulch-pH Control,NA,Sorghum,Crop Yield,kg/ha,3111.66666666667,3120
AC0132,Brazil,"Experimental Agronomic Station, Federal University of Rio Grande do Sul (UFRGS)",Intercropping,Mulch-Reduced Tillage,Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch,Maize,Crop Yield,kg/ha,5861.06346483705,2161.23499142367
AC0132,Brazil,"Experimental Agronomic Station, Federal University of Rio Grande do Sul (UFRGS)",Intercropping,Mulch-Reduced Tillage,NA,Maize,Crop Yield,kg/ha,7008.57632933104,2161.23499142367
AC0132,Brazil,"Experimental Agronomic Station, Federal University of Rio Grande do Sul (UFRGS)",Intercropping,Inorganic Fertilizer-Mulch-Reduced Tillage,Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch/Cowpea-Maize/Black oats-Common Vetch,Maize,Crop Yield,kg/ha,6987.99313893653,6833.6192109777
AC0148,Brazil,"Rafael Fernandes Experimental Farm, Federal Rural Semiarid University (UFERSA), Mossoro",Intercropping,Improved Varieties-Inorganic Fertilizer-Reduced Tillage,NA,Maize,Crop Yield,kg/ha,3085.1891616,2782.06013635
CJ0065,Brazil,Santa Clara..Paraiso..Jiboia,Intercropping,Inorganic Fertilizer,NA,Maize,Crop Yield,kg/ha,2684.75,2225.5
CJ0065,Brazil,Santa Clara..Paraiso..Jiboia,Intercropping,Crop Residue-Inorganic Fertilizer-Reduced Tillage,NA,Maize,Crop Yield,kg/ha,2836,3240.5
AC0135,Mexico,Villaflores,Intercropping,"",NA,Hibiscus,Crop Yield,kg/ha,1469.33333333333,1665
AC0135,Mexico,Villaflores,Intercropping,Improved Varieties,NA,Maize,Crop Yield,kg/ha,5771,4130
JO0084,Brazil,"Experimental Station, Embrapa Coastal Tablelands, Umbau ́ba",Mulch,Improved Varieties-Inorganic Fertilizer-pH Control,NA,Maize,Crop Yield,kg/ha,1514.41528992549,2735.66569484936
CJ0090,Brazil,"Experimental Field, Embrapa Hortaliças",Mulch,Improved Fallow-Improved Varieties-Inorganic Fertilizer,Maize/Cabbage,Cabbage,Crop Yield,kg/ha,78908,79444
NM0052,Brazil,Sao Luis Island,Mulch,Crop Rotation-Improved Varieties-Inorganic Fertilizer-pH Control,Sunn Hemp/Maize,Maize,Crop Yield,kg/ha,3895.5,2837
NM0052,Brazil,Sao Luis Island,Mulch,Crop Rotation-Improved Varieties-Inorganic Fertilizer,Sunn Hemp/Maize,Maize,Crop Yield,kg/ha,3568.5,2238
CJ0015,Brazil,"São Paulo State University (Unesp), School of Agricultural and Veterinarian Sciences, Jaboticabal, São Paulo",Mulch,Improved Varieties-Inorganic Fertilizer-pH Control-Supplemental Irrigation,NA,Maize,Crop Yield,kg/ha,8693.31842325972,8620.63181436956
JO0214,Brazil,Botucatu,Mulch,Improved Varieties-Inorganic Fertilizer,Brachiaria brizantha/Maize,Maize,Crop Yield,kg/ha,9487.27588201272,7594.27414690572
CJ0080,Brazil,Embrapa Soybean Experimental Station,Mulch,Inorganic Fertilizer,Maize/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Black oats/Soybean/Wheat/Soybean/Lupin/Maize/Black oats/Soybean/Fallow/Maize/Black oats/Soybean/Black oats/Soybean,Maize,Crop Yield,kg/ha,4310,4860
